timestamp,price,score,score_z,velocity_z,imbalance_z,compression_z,exhaustion_z,score_fast,score_medium,score_slow,price_trend,score_trend,state,long_prob,short_prob,vwap,er,atr,oi,delta_velocity,momentum,acceleration,persistence,size_bias,absorption
2026-03-08T05:17:00.7810220Z,66956.7,-5.337581535108966,-0.2007621710490236,0.8324895904990904,0.3626166672462259,1.2667879989977993,-0.25558136907219786,-0.5693539952067243,-3.8115507357831904,-2.6862830717510295,Bullish,Neutral,Compression,0.856174001139614,0.14382599886038608,67177.97573717407,0.005461922596753909,41.3173160556819,6217.481517628982,0.08090517007983891,0.08090517007983891,0.176130595130386,0,-0.028953082003302148,-1
2026-03-08T05:17:05.8413668Z,66959,-4.337558925904567,-0.15761974168284312,0.682436697469234,0.5135112187631732,1.1740613988955788,-0.2634800721419848,-0.5757933429805733,-3.8117756095749598,-2.6866360807916716,Bullish,Neutral,Compression,0.8835523730482692,0.11644762695173087,67177.97484204813,0.008753252898040782,41.3173160556819,5087.03033260553,0.06632461985038116,0.06632461985038116,-0.014580550229457756,1,-0.01776536916231045,-1
2026-03-08T05:17:10.9079042Z,66958.9,-3.1304662577520426,-0.10554234753662994,0.4889189146124127,0.6216146884733029,1.0764644948693776,-0.17208657595891946,-0.5801290482035885,-3.8114863415183797,-2.6867303113139505,Bullish,Neutral,Compression,0.9132107271074499,0.08678927289255003,67177.9748220586,0.0064040986231185875,41.3173160556819,4162.115726677252,0.04752182458981846,0.04752182458981846,-0.018802795260562694,2,-0.01125918403391028,-1
2026-03-08T05:17:16.1286088Z,66962.6,-1.2460974680380201,-0.02423690385345429,0.8116777476605905,0.8010848591672246,0.9268476741536166,-0.26501749688294846,-0.5812555715492096,-3.810400746301248,-2.686425461398381,Bullish,Neutral,Compression,0.9851943120964235,0.01480568790357648,67177.97457444468,0.005277466815921164,41.3173160556819,3403.6712309177515,0.07888996900867479,0.07888996900867479,0.031368144418856325,3,-0.003908755274261604,-1
2026-03-08T05:17:21.2052371Z,66967.9,-0.11780733197769422,0.02443684747217889,0.22910460641854452,0.851737339555681,0.8041462033519606,-0.2685165225731598,-0.5804728976543015,-3.808840699898147,-2.6858828069949428,Bullish,Neutral,Compression,1,0,67177.97452077351,0.00472491391046207,41.3173160556819,2784.821916205433,0.02227777018617183,0.02227777018617183,-0.05661219882250296,4,-0.025008489845777984,-1
2026-03-08T05:17:26.2691563Z,66973.4,2.92635387846044,0.15579463960323953,1.3086636680812385,1.1410953492450693,0.6123906505937544,-0.2646384371738591,-0.5738216367108924,-3.805644135603306,-2.684550799630361,Bullish,Neutral,Neutral,1,0,67177.97437517554,0.04646932363154897,41.3173160556819,2278.490658713536,0.12719230192731146,0.12719230192731146,0.10491453174113963,5,-0.00659670338549382,-1
2026-03-08T05:17:31.3310207Z,66989.9,11.190284739886241,0.5124273508974779,2.944939298228484,1.7922821695268587,0.24808109244928767,-0.26581470215365394,-0.5519325729942723,-3.798662345024088,-2.681320405128667,Bullish,Neutral,Neutral,1,0,67177.97360980474,0.03924018995250355,41.3173160556819,1864.2196298565293,0.28624029619590297,0.28624029619590297,0.1590479942685915,6,0.045826677601083936,0
2026-03-08T05:17:36.5142708Z,66993,15.64381728999041,0.7046121633971215,0.3253458620892431,1.8641193251866521,-0.055907870494519916,-0.2672621684808494,-0.5192590227435772,-3.7888460515361753,-2.676693506325757,Bullish,Neutral,Neutral,1,0,67177.97348153316,0.07072087461564797,41.3173160556819,1525.7078789735237,0.031606808912194806,0.031606808912194806,-0.25463348728370816,7,0.05887043235223078,0
2026-03-08T05:17:41.6000243Z,66999.9,18.416131654812155,0.8242316788391416,-0.377058106109068,1.78074721110185,-0.3354416672401855,-0.26826224090348416,-0.48108093580436256,-3.7776416072021277,-2.6713709346413315,Bullish,Neutral,Neutral,0.8735568651198792,0.12644313488012082,67177.97337754448,0.07048269970098073,41.3173160556819,1248.306446432883,-0.03661528561166705,-0.03661528561166705,-0.06822209452386185,8,0.045758102978392064,0
2026-03-08T05:17:46.6467714Z,67009.7,21.119778883932227,0.9408840263643016,0.43537528278989684,1.8768958843290617,-0.678078973199132,-0.2684646147515847,-0.4394969731294762,-3.7656475288276936,-2.665639443024556,Bullish,Neutral,Neutral,1,0,67177.97335297804,0.05218224584022386,41.3173160556819,1021.3416379905404,0.04229294491509261,0.04229294491509261,0.07890823052675966,9,0.0712623229345779,0
2026-03-08T05:17:51.7059969Z,67003.3,20.147616333743954,0.898897047368522,-2.2872227391485156,1.3714403989731947,-0.8816207070236138,-0.262239725052925,-0.398117247169158,-3.753618562286972,-2.6599006171173727,Bullish,Neutral,Neutral,0.4981475513082026,0.5018524486917973,67177.9732987889,0.06922804532577521,41.3173160556819,835.6431583558966,-0.22215696322132183,-0.22215696322132183,-0.26444990813641445,10,0.012066045548654246,0
2026-03-08T05:17:57.2032299Z,67003.2,22.27397944648248,0.9906331993868108,-0.15967641862020557,1.336133712856883,-1.0475986190457613,-0.2375751184503081,-0.3502824361026777,-3.7398741460601252,-2.6533159246274898,Bullish,Neutral,Neutral,0.9357811953169561,0.06421880468304378,67177.97301493098,0.08928571428571289,41.3173160556819,685.4567659275522,-0.015505769614933884,-0.015505769614933884,0.20665119360638795,11,0.017359736771420897,0
2026-03-08T05:18:02.3024746Z,66966.5,15.857849991493564,0.713724964288365,-3.5635844131253354,0.548672995918898,-1.0329141096878491,-0.26739152936669575,-0.31964208068913497,-3.730603565141056,-2.6489369552463704,Bullish,Neutral,Neutral,0.26158362433792104,0.738416375662079,67177.9724399202,0.04521815777875915,42.23750776599013,560.8282630316336,-0.3461464553472736,-0.3461464553472736,-0.33064068573233973,12,0.048130951719025115,0
2026-03-08T05:18:07.3540651Z,66988.9,17.15733558319235,0.7698080033279571,0.12312066218048105,0.5758908796646194,-0.9875160186001546,-0.2692134179719,-0.28507892315925776,-3.720265832744681,-2.6440349213755483,Bullish,Neutral,Neutral,1,0,67177.97233640979,0.06273254304750304,42.23750776599013,458.8594879349729,0.01194691316417748,0.01194691316417748,0.3580933685114511,13,0.045060686706120096,0
2026-03-08T05:18:12.3984881Z,66959.1,10.987098349349926,0.5035247820146248,-3.268602023748815,-0.14652926179188372,-0.8376947883697897,-0.2671378813988198,-0.26434996537099975,-3.7134984888853193,-2.6408984038501524,Bullish,Neutral,Neutral,0.12849425245138998,0.8715057475486101,67177.9717253051,0.03487881091124332,42.23750776599013,375.43049012861417,-0.3175410450911021,-0.3175410450911021,-0.32948795825527954,0,0.04317255335031989,1
2026-03-08T05:18:17.6384510Z,66970.4,10.862436794239255,0.49815540553296456,-0.2199037916881481,-0.19514170914909867,-0.6393287304938674,-0.26893215389124747,-0.24304222349903323,-3.7065136429027707,-2.637662464858581,Bullish,Neutral,Neutral,0.5455047208757505,0.4544952791242494,67177.97137681648,0.05015146415347719,42.23750776599013,306.2374919234127,-0.021381030131449687,-0.021381030131449687,0.2961600149596524,0,0.030549280685644324,1
2026-03-08T05:18:22.7103368Z,66970.4,2.101209491766295,0.1200599932415238,-2.9747869548770915,-0.8527369469235828,-0.4422552844487852,5.646361893877721,-0.23836234578227758,-3.703612111168877,-2.6364784921629347,Bullish,Neutral,Exhaustion,0.03041353811183294,0.9695864618881671,67177.97127454286,0.06648436164757265,42.23750776599013,250.55794793733762,-0.28903438270658255,-0.28903438270658255,-0.26765335257513284,-1,-0.021343967499772055,0
2026-03-08T05:18:27.7725900Z,66970.5,-1.6756671398613094,-0.04291913108171749,-0.3069221432002768,-0.920601011490002,-0.24437865817952306,-0.2082746117471891,-0.2417489544460004,-3.702415917195036,-2.636195058167949,Bullish,Neutral,Neutral,0,1,67177.97125939852,0.1387647112489819,42.23750776599013,205.0019574032762,-0.02984434260567842,-0.02984434260567842,0.25919004010090413,-2,-0.016677560098575614,0
2026-03-08T05:18:32.8679079Z,66994,-2.479264533677432,-0.07757522297873433,1.7003961835872048,-0.5447186371500141,0.012496792470798074,-0.26791829593001865,-0.24707933176207106,-3.701686443262717,-2.6361482516040886,Bullish,Neutral,Neutral,0.7320805409174733,0.2679194590825267,67177.96779814978,0.1439970982952545,42.23750776599013,167.72887423904416,0.16518195758007467,0.16518195758007467,0.1950263001857531,-3,-0.019274074074074075,0
2026-03-08T05:18:38.0825229Z,66990.5,-0.8494479881537355,-0.007200550562261435,1.9244395293808374,-0.11927306677206528,0.37458175387011067,-0.2584237693730846,-0.24850325105650367,-3.699998566939764,-2.63561947129571,Bullish,Neutral,Neutral,0.9383330212998573,0.061666978700142726,67177.96770236232,0.14030012655939395,42.23750776599013,140.95126074103436,0.18696162517520248,0.18696162517520248,0.02177966759512781,0,-0.007080122897825744,0
